id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
3938,1.61,0.435982996,HBACK,3,M,A,4,0,0
3939,0.91,0.845225324,HBACK,4,M,A,1,0,0
3940,0.92,0.077423564,HBACK,3,F,A,1,0,0
3941,1.33,0.452818642,HBACK,3,M,A,5,0,0
3942,3.58,0.407491026,STNWG,2,M,A,5,0,0
3943,3.2,0.838974264,STNWG,1,M,A,3,0,0
3944,1.87,0.580212382,SEDAN,2,M,A,3,0,0
3945,0.92,0.580159714,SEDAN,4,M,A,3,0,0
3946,2.61,0.132105429,SEDAN,2,M,A,3,0,0
3947,1.36,0.156500403,SEDAN,3,F,A,3,0,0
3948,1.13,0.507616853,HBACK,3,F,A,3,0,0
3949,1.52,0.511989929,HBACK,1,M,A,3,0,0
3950,0.69,0.854300428,HBACK,4,F,A,4,0,0
3951,0.79,0.142320224,HBACK,3,F,A,4,0,0
3952,0.87,0.148068656,HBACK,3,M,A,3,0,0
3953,3.45,0.232089832,PANVN,1,M,A,5,0,0
3954,7.46,0.119249061,STNWG,1,M,A,3,0,0
3955,1.94,0.656578581,SEDAN,2,F,A,3,0,0
3956,0.75,0.90544329,SEDAN,4,F,A,3,0,0
3957,4.73,0.222198884,STNWG,1,M,A,3,0,0
3958,1.36,0.146976063,HBACK,3,F,A,4,0,0
3959,0.99,0.636437071,HDTOP,4,M,A,6,0,0
3960,0.86,0.498652454,HBACK,3,F,A,3,0,0
3961,1.26,0.90342302,STNWG,4,M,A,3,0,0
3962,2.08,0.39397502,UTE,3,M,A,1,0,0
3963,1.6,0.558598277,SEDAN,2,F,A,5,0,0
3964,1.85,0.824563827,HBACK,2,F,A,6,0,0
3965,1.85,0.916358217,STNWG,4,F,A,3,0,0
3966,0.68,0.503714377,HBACK,4,F,A,4,0,0
3967,0.49,0.228416069,HBACK,4,M,A,3,0,0
3968,1.45,0.621670783,HBACK,1,M,A,5,0,0
3969,3.08,0.835911513,HDTOP,2,F,A,2,0,0
3970,0.93,0.501929326,SEDAN,3,F,A,2,0,0
3971,1.82,0.544841085,SEDAN,2,F,A,4,0,0
3972,3.13,0.608548773,STNWG,1,F,A,4,0,0
3973,1.15,0.635450903,HBACK,3,F,A,5,0,0
3974,1.88,0.988847819,SEDAN,2,F,A,2,0,0
3975,2.41,0.127519936,SEDAN,1,F,A,3,0,0
3976,1.53,0.188312133,HBACK,1,F,A,6,0,0
3977,1.24,0.99935838,HBACK,3,F,A,3,0,0
3978,3.72,0.245391685,STNWG,1,M,A,3,0,0
3979,3.63,0.865992768,STNWG,2,M,A,6,0,0
3980,1.19,0.857683452,SEDAN,3,M,A,5,0,0
3981,0.47,0.860581134,HBACK,4,F,A,2,0,0
3982,1.47,0.512354847,UTE,3,M,A,5,0,0
3983,1.34,0.862795211,STNWG,3,F,A,4,0,0
3984,1.21,0.240643201,SEDAN,4,F,A,5,0,0
3985,2.4,0.858671388,HBACK,1,F,A,1,0,0
3986,0.67,0.323837948,SEDAN,4,F,A,2,0,0
3987,0.82,0.389963746,SEDAN,3,F,A,3,0,0
3988,1.71,0.590362231,SEDAN,3,F,A,3,0,0
3989,1.32,0.268110902,HBACK,2,F,A,2,0,0
3990,4.19,0.391562464,SEDAN,2,F,A,6,0,0
3991,5.53,0.454328894,SEDAN,1,F,A,2,0,0
3992,2.21,0.386997146,SEDAN,2,F,A,3,0,0
3993,1.34,0.177854428,STNWG,3,F,A,4,0,0
3994,1.37,0.314315349,HBACK,3,F,A,5,0,0
3995,1.64,0.27402842,HBACK,3,F,A,3,0,0
3996,1.89,0.722144182,SEDAN,2,F,A,4,0,0
3997,1.37,0.999349086,STNWG,4,M,A,6,0,0
3998,0.48,0.664603089,SEDAN,4,F,A,6,0,0
3999,2.3,0.901676962,UTE,1,M,A,1,0,0
4000,2.92,0.389056753,STNWG,3,M,A,2,0,0
4001,0.77,0.853541269,SEDAN,4,F,A,5,0,0
4002,0.72,0.723745523,HBACK,4,M,A,3,0,0
4003,0.95,0.43678283,SEDAN,3,F,A,3,0,0
4004,2.09,0.199355714,STNWG,2,F,A,2,0,0
4005,5.44,0.440680097,STNWG,1,F,A,5,0,0
4006,1.34,0.613861879,HBACK,2,F,A,5,0,0
4007,1.51,0.816692831,HBACK,2,F,A,4,0,0
4008,2.47,0.816089696,SEDAN,1,M,A,2,0,0
4009,1.04,0.275403491,HBACK,3,F,A,2,0,0
4010,0.37,0.517437025,SEDAN,4,F,A,3,0,0
4011,2.07,0.097029829,HBACK,1,F,A,1,0,0
4012,12.41,0.841749272,SEDAN,1,M,A,3,0,0
4013,1.86,0.252035982,SEDAN,1,M,A,5,0,0
4014,1.45,0.646686312,SEDAN,3,F,A,4,0,0
4015,1.99,0.944926762,SEDAN,2,M,A,4,0,0
4016,1.55,0.639788846,STNWG,3,M,A,5,0,0
4017,4.02,0.220479771,UTE,1,F,A,2,0,0
4018,2.49,0.216691865,HBACK,1,M,A,3,0,0
4019,1.25,0.546957977,SEDAN,3,F,A,3,0,0
4020,1.4,0.218677669,HBACK,1,F,A,6,0,0
4021,0.39,0.629466694,SEDAN,4,F,A,6,0,0
4022,4.19,0.941552918,STNWG,2,F,A,3,0,0
4023,1.5,0.424405561,PANVN,3,M,A,4,0,0
4024,1.84,0.400056851,SEDAN,2,F,A,4,0,0
4025,0.86,0.464291608,HBACK,3,F,A,1,0,0
4026,1.46,0.999347941,SEDAN,2,M,A,3,0,0
4027,3.46,0.570483013,STNWG,1,M,A,6,0,0
4028,2.09,0.909282671,HDTOP,4,M,A,1,0,0
4029,0.78,0.290859538,TRUCK,4,M,A,2,0,0
4030,1.48,0.456608355,SEDAN,3,F,A,6,0,0
4031,0.91,0.627547413,SEDAN,3,M,A,6,0,0
4032,2.76,0.489676817,SEDAN,1,M,A,4,0,0
4033,3.87,0.190909832,STNWG,2,M,A,3,0,0
4034,2.19,0.060118771,COUPE,2,F,A,5,0,0
4035,1.12,0.080788789,STNWG,4,M,A,2,0,0
4036,0.97,0.81696541,HBACK,3,F,A,2,0,0
4037,0.56,0.63186664,SEDAN,4,F,A,3,0,0
4038,2.22,0.786087283,UTE,3,M,A,2,0,0
4039,1.8,0.295786122,HBACK,2,M,A,6,0,0
4040,1.95,0.189820344,HBACK,1,F,A,5,0,0
4041,1.78,0.852979355,SEDAN,2,F,A,2,0,0
4042,1.68,0.909413344,STNWG,3,F,A,3,0,0
4043,0.27,0.502477062,HBACK,4,M,A,2,0,0
4044,3.22,0.623433767,STNWG,1,F,A,4,0,0
4045,1.16,0.622521144,HBACK,4,F,A,5,0,0
4046,4.62,0.493333461,STNWG,1,F,A,2,0,0
4047,2.75,0.107244499,STNWG,1,F,A,6,0,0
4048,0.84,0.745944244,HBACK,4,F,A,6,0,0
4049,1.5,0.430591751,STNWG,4,M,A,3,0,0
4050,0.83,0.603129928,SEDAN,4,F,A,4,0,0
4051,0.88,0.492047598,HBACK,3,F,A,4,0,0
4052,1.55,0.171384511,STNWG,3,F,A,3,0,0
4053,1.23,0.187714118,HBACK,2,F,A,6,0,0
4054,2.18,0.603526937,SEDAN,2,F,A,4,0,0
4055,1.54,0.193254647,HBACK,2,F,A,1,0,0
4056,0.54,0.185361541,STNWG,4,M,A,3,0,0
4057,1.31,0.50832871,SEDAN,4,F,A,4,0,0
4058,4.33,0.870956996,STNWG,2,M,A,3,0,0
4059,0.8,0.420704166,SEDAN,4,F,A,4,0,0
4060,1.99,0.098392245,SEDAN,1,F,A,3,0,0
4061,1.61,0.190874251,HBACK,2,M,A,5,0,0
4062,0.9,0.207304371,HBACK,4,F,A,4,0,0
4063,1.27,0.213634509,HBACK,1,F,A,4,0,0
4064,0.47,0.3577707,HBACK,4,F,A,5,0,0
4065,1.62,0.85150341,SEDAN,2,M,A,4,0,0
4066,0.7,0.077907946,HBACK,4,F,A,5,0,0
4067,1.53,0.38370023,STNWG,4,M,A,5,0,0
4068,1.93,0.866857906,STNWG,3,M,A,2,0,0
4069,2.32,0.45636782,HBACK,1,F,A,6,0,0
4070,0.45,0.153658904,HBACK,4,M,A,6,0,0
4071,1.48,0.662024015,SEDAN,3,M,A,5,0,0
4072,3.18,0.213054021,COUPE,2,M,A,3,0,0
4073,0.91,0.883706285,HBACK,3,F,A,5,0,0
4074,1.5,0.368946782,HBACK,2,M,A,6,0,0
4075,1.25,0.53379713,STNWG,3,F,A,2,0,0
4076,1.93,0.383755077,STNWG,3,M,A,5,0,0
4077,3.62,0.413383774,STNWG,2,F,A,3,0,0
4078,2.54,0.508179604,SEDAN,1,F,A,5,0,0
4079,2.41,0.852792482,STNWG,3,M,A,4,0,0
4080,0.54,0.208832843,HBACK,4,F,A,2,0,0
4081,0.96,0.202060836,HBACK,3,F,A,4,0,0
4082,2.24,0.223760046,SEDAN,1,M,A,6,0,0
4083,2.29,0.174146825,HBACK,1,F,A,2,0,0
4084,3.61,0.834131322,STNWG,2,F,A,3,0,0
4085,6.73,0.840248233,SEDAN,2,F,A,4,0,0
4086,3.05,0.163852585,SEDAN,2,F,A,5,0,0
4087,1.74,0.161161448,COUPE,3,F,A,4,0,0
4088,0.79,0.160616732,COUPE,4,M,A,6,0,0
4089,0.64,0.668182822,HBACK,4,M,A,3,0,0
4090,0.76,0.238674618,SEDAN,4,F,A,2,0,0
4091,4.28,0.069281127,UTE,1,F,A,4,0,0
4092,1.56,0.449743247,SEDAN,2,F,A,2,0,0
4093,4.67,0.263304743,STNWG,1,M,A,4,0,0
4094,1.72,0.514126,STNWG,2,M,A,2,0,0
4095,0.87,0.807982727,HBACK,4,F,A,1,0,0
4096,1.17,0.384036897,STNWG,4,M,A,6,0,0
4097,0.73,0.155623877,HBACK,4,F,A,2,0,0
4098,0.48,0.672281162,SEDAN,4,F,A,4,0,0
4099,1.16,0.33499668,SEDAN,3,F,A,3,0,0
4100,1.46,0.377647533,SEDAN,3,F,A,4,0,0
4101,0.46,0.165552828,HBACK,4,F,A,2,0,0
4102,1.68,0.163104664,SEDAN,3,F,A,4,0,0
4103,2.49,0.662611488,SEDAN,1,F,A,3,0,0
4104,0.81,0.218389499,SEDAN,3,F,A,2,0,0
4105,0.45,0.999348242,SEDAN,4,M,A,6,0,0
4106,3.46,0.243340156,HBACK,1,M,A,3,0,0
4107,1.82,0.540708811,SEDAN,2,M,A,5,0,0
4108,1.87,0.790656655,SEDAN,4,M,A,3,0,0
4109,1.6,0.115369426,SEDAN,2,F,A,6,0,0
4110,1.92,0.787003508,SEDAN,2,F,A,4,0,0
4111,0.48,0.62046285,HBACK,4,F,A,4,0,0
4112,2.7,0.129691405,SEDAN,1,F,A,5,0,0
4113,2.44,0.584648481,STNWG,3,F,A,5,0,0
4114,1.98,0.175285638,HBACK,2,F,A,5,0,0
4115,2,0.622229402,STNWG,4,M,A,6,0,0
4116,2.97,0.129270804,STNWG,3,M,A,4,0,0
4117,1.8,0.123156023,HBACK,1,M,A,2,0,0
4118,1.56,0.728186513,HBACK,3,F,A,2,0,0
4119,3.45,0.441518783,STNWG,1,M,A,5,0,0
4120,2.56,0.086583568,SEDAN,1,F,A,2,0,0
4121,2.81,0.710807415,STNWG,2,M,A,3,0,0
4122,3.42,0.91543629,STNWG,3,M,A,4,0,0
4123,1.58,0.371211704,SEDAN,3,M,A,5,0,0
4124,1.7,0.6320514,HBACK,3,F,A,4,0,0
4125,2.52,0.237074095,STNWG,2,M,A,3,0,0
4126,2.15,0.06237323,SEDAN,2,M,A,6,0,0
4127,2.4,0.281962934,SEDAN,2,M,A,5,0,0
4128,1.48,0.547838567,HBACK,1,F,A,4,0,0
4129,0.47,0.599509113,SEDAN,4,F,A,5,0,0
4130,1.51,0.480355846,HBACK,1,M,A,4,0,0
4131,1.77,0.160528065,STNWG,3,M,A,6,0,0
4132,1.27,0.829860013,UTE,4,M,A,6,0,0
4133,2.22,0.600578135,HBACK,1,F,A,4,0,0
4134,1.04,0.603135361,SEDAN,4,M,A,4,0,0
4135,2.14,0.602853333,HBACK,1,M,A,4,0,0
4136,0.97,0.475511818,HBACK,3,F,A,2,0,0
4137,1.86,0.88579853,STNWG,4,F,A,3,0,0
4138,1.7,0.133885666,HBACK,2,M,A,6,0,0
4139,1.55,0.908670359,SEDAN,3,F,A,6,0,0
4140,1.1,0.490874529,SEDAN,3,F,A,4,0,0
4141,2.17,0.372306178,SEDAN,2,M,A,5,0,0
4142,1.52,0.564342161,SEDAN,2,M,A,2,0,0
4143,2.5,0.500140513,SEDAN,1,F,A,4,0,0
4144,1.25,0.628102485,SEDAN,3,F,A,2,0,0
4145,1.2,0.832690032,HBACK,2,F,A,1,0,0
4146,1.54,0.604746966,HBACK,2,F,A,4,0,0
4147,0.57,0.619489415,HBACK,4,F,A,5,0,0
4148,1.24,0.357859839,HBACK,2,F,A,4,0,0
4149,0.49,0.176487708,HBACK,4,F,A,1,0,0
4150,3.64,0.671713268,STNWG,1,M,A,6,0,0
4151,0.88,0.168772285,SEDAN,3,F,A,4,0,0
4152,1.33,0.682406886,SEDAN,2,F,A,2,0,0
4153,0.4,0.370354308,SEDAN,4,M,A,2,0,0
4154,2.84,0.626079103,SEDAN,2,M,A,4,0,0
4155,0.99,0.46253241,TRUCK,3,F,A,1,0,0
4156,0.42,0.267048273,HBACK,4,M,A,5,0,0
4157,1.01,0.56680876,SEDAN,3,F,A,5,0,0
4158,3.49,0.511799684,MCARA,3,M,A,5,0,0
4159,1.73,0.55707058,HBACK,3,F,A,2,0,0
4160,3.99,0.475080778,STNWG,1,F,A,3,0,0
4161,1.3,0.410442463,HDTOP,4,M,A,5,0,0
4162,2.86,0.782821325,STNWG,3,F,A,5,0,0
4163,1.33,0.907579607,STNWG,4,M,A,6,0,0
4164,3.11,0.351238641,STNWG,3,F,A,4,0,0
4165,0.45,0.410224621,STNWG,4,F,A,4,0,0
4166,2.86,0.221704052,STNWG,1,M,A,6,0,0
4167,2.87,0.606987511,STNWG,2,F,A,2,0,0
4168,2.29,0.208703015,HBACK,3,F,A,2,0,0
4169,1.86,0.838477412,HBACK,2,M,A,4,0,0
4170,1.36,0.135974669,COUPE,3,F,A,4,0,0
4171,0.78,0.491376921,UTE,4,F,A,3,0,0
4172,1.18,0.437903601,HBACK,2,F,A,2,0,0
4173,1.69,0.212916595,SEDAN,3,F,A,4,0,0
4174,1.41,0.99935208,HBACK,2,F,A,2,0,0
4175,2.43,0.280737813,SEDAN,1,F,A,6,0,0
4176,1.19,0.068185857,HBACK,2,M,A,4,0,0
4177,1.32,0.209953845,SEDAN,4,F,A,3,0,0
4178,2.29,0.31319236,UTE,3,F,A,3,0,0
4179,4.01,0.325130208,STNWG,2,M,A,1,0,0
4180,2.57,0.880167667,STNWG,2,F,A,3,0,0
4181,1.85,0.159183447,MCARA,4,F,A,6,0,0
4182,1.94,0.216867691,SEDAN,2,F,A,6,0,0
4183,1.75,0.828330926,SEDAN,3,M,A,3,0,0
4184,1.7,0.22801141,HBACK,2,F,A,2,0,0
4185,1.61,0.831549212,HBACK,2,F,A,2,0,0
4186,1.67,0.247581181,HBACK,1,F,A,2,0,0
4187,1.47,0.924823518,SEDAN,3,F,A,4,0,0
4188,2.23,0.243542606,STNWG,2,F,A,4,0,0
4189,2.17,0.439371005,HDTOP,3,M,A,2,0,0
4190,2.81,0.406602985,STNWG,1,F,A,3,0,0
4191,1.78,0.523284427,SEDAN,3,M,A,2,0,0
4192,0.51,0.422092261,STNWG,4,M,A,4,0,0
4193,0.65,0.092162735,STNWG,4,M,A,3,0,0
4194,2.61,0.620212542,SEDAN,1,F,A,6,0,0
4195,1.41,0.092355873,HBACK,3,F,A,4,0,0
4196,1.25,0.623305073,SEDAN,3,F,A,2,0,0
4197,1.49,0.149499918,HBACK,2,F,A,1,0,0
4198,2.48,0.244677242,UTE,3,M,A,2,0,0
4199,0.91,0.674350117,SEDAN,4,M,A,3,0,0
4200,4.33,0.678792605,STNWG,2,M,A,5,0,0
4201,2.22,0.57716238,HBACK,1,F,A,6,0,0
4202,0.32,0.364441733,SEDAN,4,M,A,3,0,0
4203,0.71,0.514392249,HBACK,4,F,A,4,0,0
4204,2.6,0.267656546,MIBUS,3,F,A,3,0,0
4205,2.04,0.294862056,HBACK,2,M,A,5,0,0
4206,1.02,0.106390573,HBACK,3,M,A,2,0,0
4207,0.54,0.076288157,COUPE,4,M,A,1,0,0
4208,2.08,0.525619008,SEDAN,1,M,A,5,0,0
4209,1.82,0.652717441,SEDAN,2,M,A,6,0,0
4210,1.95,0.433002223,SEDAN,1,F,A,3,0,0
4211,1.59,0.836694008,HBACK,2,F,A,3,0,0
4212,3.99,0.078305288,SEDAN,3,M,A,5,0,0
4213,1.13,0.580835097,HBACK,3,M,A,3,0,0
4214,0.43,0.415439599,SEDAN,4,M,A,6,0,0
4215,2.45,0.831896621,STNWG,3,M,A,4,0,0
4216,1.85,0.197872742,SEDAN,2,M,A,6,0,0
4217,2,0.595104199,HBACK,1,F,A,3,0,0
4218,1.43,0.360915491,HBACK,3,M,A,6,0,0
4219,2.24,0.221724065,SEDAN,1,M,A,6,0,0
4220,2.11,0.683356792,STNWG,3,F,A,5,0,0
4221,1,0.367719038,SEDAN,3,F,A,2,0,0
4222,0.74,0.529818513,STNWG,4,F,A,2,0,0
4223,1.69,0.203221527,HBACK,2,F,A,1,0,0
4224,2.16,0.832537523,UTE,3,M,A,2,0,0
4225,4.63,0.522846082,STNWG,2,M,A,3,0,0
4226,0.42,0.110273152,SEDAN,4,F,A,5,0,0
4227,1.37,0.611214752,HBACK,2,F,A,3,0,0
4228,0.74,0.534432079,HBACK,3,F,A,4,0,0
4229,0.67,0.425549205,HBACK,4,F,A,3,0,0
4230,0.9,0.242238881,SEDAN,4,F,A,2,0,0
4231,2.09,0.197440601,HBACK,2,M,A,2,0,0
4232,1.78,0.816235406,SEDAN,2,F,A,3,0,0
4233,0.52,0.251955959,SEDAN,4,M,A,1,0,0
4234,1.29,0.168528103,HBACK,1,F,A,5,0,0
4235,1.94,0.52373647,STNWG,3,M,A,4,0,0
4236,3.15,0.574220374,SEDAN,1,F,A,5,0,0
4237,1.46,0.521367948,HBACK,1,F,A,4,0,0
4238,1.4,0.280563376,HBACK,3,F,A,4,0,0
4239,1.25,0.491868823,SEDAN,3,F,A,3,0,0
4240,0.76,0.487338742,HBACK,3,F,A,3,0,0
4241,1.56,0.192676401,SEDAN,3,M,A,5,0,0
4242,1.5,0.6629138,SEDAN,2,M,A,2,0,0
4243,2.73,0.487466311,SEDAN,2,F,A,4,0,0
4244,2.28,0.873359556,MIBUS,4,M,A,3,0,0
4245,0.61,0.59294912,PANVN,4,M,A,2,0,0
4246,3.1,0.432541926,SEDAN,4,F,A,3,0,0
4247,1.67,0.220677991,UTE,3,M,A,4,0,0
4248,2.62,0.17728156,MIBUS,3,F,A,3,0,0
4249,2.06,0.353817674,SEDAN,1,M,A,5,0,0
4250,0.95,0.265264534,HBACK,4,F,A,5,0,0
4251,0.9,0.650712403,HBACK,3,M,A,4,0,0
4252,4.18,0.685484327,STNWG,2,M,A,5,0,0
4253,1.43,0.358915184,COUPE,4,M,A,5,0,0
4254,1.23,0.365660103,HDTOP,4,M,A,4,0,0
4255,0.73,0.360800942,HBACK,4,M,A,4,0,0
4256,2.71,0.886023518,STNWG,3,M,A,4,0,0
4257,3.46,0.461439157,STNWG,1,M,A,4,0,0
4258,1.73,0.790489772,STNWG,4,M,A,5,0,0
4259,2.72,0.815366938,UTE,2,F,A,3,0,0
4260,1.46,0.24229278,HBACK,1,F,A,1,0,0
4261,6.48,0.519934076,STNWG,1,M,A,3,0,0
4262,1.5,0.114295894,UTE,3,M,A,2,0,0
4263,1.21,0.434896274,SEDAN,4,F,A,3,0,0
4264,2.06,0.886043167,HDTOP,3,M,A,2,0,0
4265,1.2,0.817671198,HBACK,3,M,A,1,0,0
4266,1.4,0.839641419,HBACK,3,M,A,2,0,0
4267,1.21,0.919326229,SEDAN,3,F,A,3,0,0
4268,0.91,0.237698698,HBACK,3,M,A,2,0,0
4269,1.55,0.21796409,STNWG,4,F,A,2,0,0
4270,1.77,0.812088918,HBACK,1,F,A,4,0,0
4271,1.99,0.891578151,SEDAN,2,F,A,6,0,0
4272,1.66,0.578330916,HBACK,2,F,A,2,0,0
4273,1.28,0.891771698,HBACK,2,F,A,5,0,0
4274,0.8,0.616534394,STNWG,4,M,A,5,0,0
4275,1.38,0.530760188,HBACK,1,F,A,5,0,0
4276,1.04,0.325490876,SEDAN,3,M,A,3,0,0
4277,1.53,0.866956466,HBACK,1,M,A,5,0,0
4278,1.9,0.867792962,SEDAN,2,M,A,6,0,0
4279,1.15,0.869307946,HBACK,2,F,A,5,0,0
4280,0.91,0.898270323,SEDAN,4,M,A,2,0,0
4281,7.68,0.337717558,STNWG,1,M,A,5,0,0
4282,1.57,0.62404801,SEDAN,2,F,A,4,0,0
4283,1.08,0.476009665,STNWG,3,F,A,2,0,0
4284,1.93,0.113948275,STNWG,4,M,A,3,0,0
4285,1.5,0.529775201,HBACK,1,F,A,6,0,0
4286,1.32,0.988918363,SEDAN,4,M,A,4,0,0
4287,1.36,0.973367762,HBACK,2,F,A,4,0,0
4288,0.4,0.350754968,UTE,4,M,A,2,0,0
4289,1.1,0.855607393,SEDAN,3,M,A,2,0,0
4290,0.82,0.89482953,HBACK,3,F,A,2,0,0
4291,1.91,0.526625891,HBACK,1,F,A,3,0,0
4292,1.64,0.239195641,HBACK,1,F,A,4,0,0
4293,1.38,0.634371922,HBACK,2,F,A,6,0,0
4294,3.29,0.486743056,STNWG,3,F,A,2,0,0
4295,15.93,0.548020657,SEDAN,1,M,A,5,0,0
4296,3.29,0.892050613,STNWG,1,F,A,3,0,0
4297,0.54,0.148588345,STNWG,4,M,A,4,0,0
4298,0.5,0.617915681,HBACK,4,F,A,6,0,0
4299,0.55,0.849784998,HBACK,4,F,A,4,0,0
4300,0.47,0.158884207,HBACK,4,M,A,5,0,0
4301,3.2,0.143758347,STNWG,2,M,A,4,0,0
4302,1.22,0.163915023,HBACK,2,F,A,2,0,0
4303,2.7,0.569075281,SEDAN,1,F,A,4,0,0
4304,1.69,0.274248191,SEDAN,1,F,A,1,0,0
4305,0.7,0.281854554,HBACK,3,M,A,2,0,0
4306,1.02,0.118691914,SEDAN,4,F,A,5,0,0
4307,0.44,0.70853333,SEDAN,4,F,A,4,0,0
4308,3.16,0.23560976,HDTOP,1,F,A,5,0,0
4309,0.73,0.459567343,TRUCK,4,F,A,3,0,0
4310,0.51,0.147650366,SEDAN,4,F,A,4,0,0
4311,2.17,0.262746055,COUPE,3,F,A,2,0,0
4312,3.4,0.482692701,SEDAN,4,M,A,2,0,0
4313,2.26,0.517769001,PANVN,2,M,A,1,0,0
4314,1.86,0.856314848,HBACK,2,F,A,4,0,0
4315,0.56,0.467519013,SEDAN,4,F,A,1,0,0
4316,2.49,0.82210274,SEDAN,1,F,A,4,0,0
4317,1.63,0.416176279,HBACK,1,F,A,4,0,0
4318,1.34,0.56918341,HBACK,2,M,A,2,0,0
4319,2.17,0.910450346,HBACK,2,F,A,4,0,0
4320,7.74,0.047149278,STNWG,1,M,A,2,0,0
4321,4.23,0.595258962,STNWG,2,M,A,3,0,0
4322,2.04,0.615851042,STNWG,4,M,A,4,0,0
4323,1.42,0.460267454,HBACK,2,F,A,1,0,0
4324,1.49,0.59222647,SEDAN,3,F,A,5,0,0
4325,0.71,0.467043937,HBACK,4,F,A,2,0,0
4326,0.92,0.851803976,SEDAN,4,M,A,3,0,0
4327,1.41,0.226784372,SEDAN,3,M,A,2,0,0
4328,2.23,0.6123929,HDTOP,2,F,A,3,0,0
4329,0.39,0.14231498,HBACK,4,M,A,5,0,0
4330,2.14,0.153484312,TRUCK,2,M,A,5,0,0
4331,1.32,0.162431819,HBACK,3,F,A,4,0,0
4332,2.06,0.145581262,UTE,2,M,A,5,0,0
4333,1.67,0.519404728,SEDAN,2,M,A,4,0,0
4334,3.57,0.881959026,UTE,2,M,A,3,0,0
4335,3.73,0.124311567,UTE,1,M,A,1,0,0
4336,1.38,0.151274654,UTE,3,M,A,4,0,0
4337,1.62,0.214826239,UTE,2,M,A,3,0,0
4338,0.42,0.6332369,SEDAN,4,F,A,5,0,0
4339,1.07,0.469921452,SEDAN,3,F,A,1,0,0
4340,1.78,0.639587328,STNWG,3,F,A,3,0,0
4341,1.04,0.620248898,SEDAN,4,F,A,5,0,0
4342,1.11,0.407372076,SEDAN,4,F,A,5,0,0
4343,1.85,0.39381424,COUPE,4,M,A,4,0,0
4344,0.79,0.40069623,SEDAN,4,F,A,2,0,0
4345,2.33,0.167979277,SEDAN,2,F,A,6,0,0
4346,0.76,0.404942583,SEDAN,4,F,A,5,0,0
4347,1.77,0.433308909,SEDAN,1,M,A,6,0,0
4348,1.08,0.400065624,HBACK,3,F,A,5,0,0
4349,5.18,0.426858466,STNWG,2,M,A,5,0,0
4350,1.46,0.392615686,SEDAN,3,F,A,4,0,0
4351,0.65,0.159495477,SEDAN,4,F,A,4,0,0
4352,0.78,0.643750398,SEDAN,4,M,A,1,0,0
4353,0.75,0.169499493,SEDAN,4,M,A,1,0,0
4354,1,0.326508309,HBACK,3,F,A,4,0,0
4355,1.51,0.747720313,HBACK,1,F,A,6,0,0
4356,1.42,0.794313191,HBACK,1,F,A,2,0,0
4357,1.42,0.584028055,MIBUS,3,M,A,3,0,0
4358,0.34,0.167274549,HBACK,4,F,A,4,0,0
4359,2.26,0.398339002,STNWG,2,M,A,3,0,0
4360,1.16,0.613086465,SEDAN,4,M,A,4,0,0
4361,0.95,0.541687366,HBACK,3,F,A,3,0,0
4362,2.58,0.788856887,SEDAN,1,F,A,1,0,0
4363,2.91,0.225482775,SEDAN,3,M,A,4,0,0
4364,0.77,0.880410556,HBACK,4,F,A,4,0,0
4365,1.33,0.432468234,TRUCK,4,M,A,4,0,0
4366,1.38,0.08396749,UTE,3,F,A,5,0,0
4367,1.98,0.228121078,STNWG,3,M,A,3,0,0
4368,2.49,0.140200203,STNWG,3,F,A,3,0,0
4369,3.16,0.919640568,STNWG,3,F,A,3,0,0
4370,2.02,0.322210602,STNWG,2,F,A,4,0,0
4371,1.51,0.663919853,SEDAN,3,F,A,4,0,0
4372,2.22,0.514533099,STNWG,3,M,A,6,0,0
4373,1.28,0.392076412,SEDAN,3,F,A,4,0,0
4374,0.95,0.256442892,SEDAN,3,F,A,4,0,0
4375,1.64,0.606905261,HBACK,1,M,A,6,0,0
4376,1.59,0.893966201,SEDAN,2,F,A,4,0,0
4377,1.68,0.090830189,SEDAN,2,F,A,5,0,0
4378,1.19,0.610342173,SEDAN,3,M,A,5,0,0
4379,2.14,0.823477227,SEDAN,2,M,A,3,0,0
4380,2.1,0.51065738,STNWG,3,F,A,1,0,0
4381,1.3,0.288118724,UTE,4,F,A,3,0,0
4382,0.55,0.406101266,SEDAN,4,F,A,6,0,0
4383,2.15,0.474260677,SEDAN,1,F,A,4,0,0
4384,1.23,0.616057605,STNWG,4,F,A,2,0,0
4385,2.2,0.991464159,SEDAN,2,F,A,5,0,0
4386,0.43,0.397812482,STNWG,4,F,A,6,0,0
4387,1.34,0.435909199,HBACK,3,F,A,4,0,0
4388,2.38,0.46289056,HBACK,1,F,A,5,0,0
4389,1.03,0.866538257,PANVN,4,M,A,5,0,0
4390,2.15,0.99935385,HBACK,1,F,A,4,0,0
4391,0.41,0.867650665,STNWG,4,M,A,4,0,0
4392,2.24,0.867100193,SEDAN,2,F,A,6,0,0
4393,0.69,0.565504565,HBACK,4,M,A,2,0,0
4394,2.72,0.696174783,SEDAN,1,M,A,2,0,0
4395,1.98,0.152221884,SEDAN,1,M,A,2,0,0
4396,2.93,0.304921243,STNWG,3,M,A,4,0,0
4397,2.18,0.203250691,SEDAN,2,M,A,6,0,0
