id,claimcst0,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
7435,0,0.82,0.983376854,HBACK,3,F,B,4,0,0
7436,0,0.88,0.69582965,HBACK,3,F,B,5,0,0
7437,0,2.08,0.599813538,SEDAN,1,F,B,1,0,0
7438,0,1,0.104574303,HBACK,2,F,B,4,0,0
7439,0,1.93,0.030480559,SEDAN,1,M,B,5,0,0
7440,0,2.03,0.705265303,SEDAN,1,F,B,2,0,0
7441,0,0.84,0.283502636,COUPE,4,M,B,4,0,0
7442,0,0.57,0.2271548,COUPE,4,F,B,2,0,0
7443,0,0.69,0.294462705,SEDAN,4,M,B,4,0,0
7444,0,1.47,0.948200231,HBACK,2,F,B,3,0,0
7445,0,2.43,0.232026477,PANVN,1,M,B,5,0,0
7446,0,0.6,0.022403912,SEDAN,4,M,B,3,0,0
7447,0,2.41,0.3878498,TRUCK,3,M,B,4,0,0
7448,0,1.29,0.622276759,HBACK,2,F,B,3,0,0
7449,0,1.81,0.065623824,SEDAN,2,M,B,4,0,0
7450,0,0.96,0.579217796,SEDAN,4,F,B,4,0,0
7451,0,3.13,0.988386968,STNWG,2,M,B,1,0,0
7452,0,1.36,0.360786862,HBACK,2,F,B,6,0,0
7453,0,3.78,0.087657513,SEDAN,1,F,B,4,0,0
7454,0,2.28,0.357208227,STNWG,2,M,B,3,0,0
7455,0,1.81,0.297029799,HBACK,2,F,B,1,0,0
7456,0,1.84,0.030357917,HBACK,1,F,B,3,0,0
7457,0,1.3,0.656417649,SEDAN,3,F,B,3,0,0
7458,0,1.57,0.414892656,PANVN,4,M,B,3,0,0
7459,0,1.85,0.926217498,HBACK,3,F,B,3,0,0
7460,0,1.63,0.194434071,HBACK,1,F,B,6,0,0
7461,0,1.69,0.9481393,UTE,4,F,B,1,0,0
7462,0,0.45,0.79275492,SEDAN,4,F,B,5,0,0
7463,0,1.47,0.434034837,HBACK,2,F,B,4,0,0
7464,0,1.33,0.999321706,HBACK,3,F,B,2,0,0
7465,0,1.11,0.823637939,UTE,4,M,B,2,0,0
7466,0,1.68,0.27151094,SEDAN,1,M,B,6,0,0
7467,0,1.66,0.621770858,PANVN,3,F,B,2,0,0
7468,0,2.2,0.750800529,HBACK,1,F,B,3,0,0
7469,0,2.88,0.948967447,HBACK,1,F,B,1,0,0
7470,0,0.89,0.659745216,HBACK,4,M,B,1,0,0
7471,0,0.76,0.940616796,HBACK,4,F,B,4,0,0
7472,0,3.78,0.784401841,STNWG,1,M,B,6,0,0
7473,0,1.04,0.939244552,HBACK,4,F,B,5,0,0
7474,0,0.28,0.941011558,HBACK,4,F,B,5,0,0
7475,0,2.77,0.485920009,STNWG,2,F,B,3,0,0
7476,0,2.88,0.947843506,STNWG,3,F,B,3,0,0
7477,0,3.35,0.948084172,STNWG,1,M,B,3,0,0
7478,0,1.46,0.748025887,SEDAN,3,F,B,3,0,0
7479,0,1.78,0.648877068,HBACK,2,M,B,3,0,0
7480,0,0.93,0.417059779,SEDAN,3,F,B,4,0,0
7481,0,0.87,0.018199241,STNWG,4,F,B,4,0,0
7482,0,2.02,0.357593893,HBACK,2,F,B,2,0,0
7483,0,1.22,0.114400968,HBACK,1,F,B,1,0,0
7484,0,1.41,0.936544581,HBACK,1,F,B,3,0,0
7485,0,1.8,0.57959533,HBACK,1,F,B,4,0,0
7486,0,0.37,0.692100784,SEDAN,4,F,B,5,0,0
7487,0,1.43,0.625054716,STNWG,4,M,B,4,0,0
7488,0,2.01,0.634373248,SEDAN,1,F,B,5,0,0
7489,0,1.31,0.346045698,HBACK,2,F,B,3,0,0
7490,0,0.99,0.101310702,SEDAN,3,F,B,4,0,0
7491,0,1.07,0.30909814,HBACK,2,M,B,4,0,0
7492,0,1.29,0.373775605,STNWG,4,M,B,3,0,0
7493,0,0.54,0.493069477,HBACK,4,M,B,1,0,0
7494,0,1.04,0.262911468,HBACK,3,M,B,1,0,0
7495,0,1.08,0.942567572,UTE,3,F,B,2,0,0
7496,0,1.36,0.924369028,HBACK,2,F,B,1,0,0
7497,0,2.73,0.58526324,STNWG,2,F,B,2,0,0
7498,0,1.04,0.77182199,HBACK,3,F,B,6,0,0
7499,0,2.97,0.098418178,SEDAN,1,F,B,2,0,0
7500,0,0.97,0.200274216,SEDAN,3,M,B,6,0,0
7501,0,1.55,0.945884502,TRUCK,2,M,B,4,0,0
7502,0,1.07,0.304528667,HBACK,3,F,B,2,0,0
7503,0,0.69,0.188695339,SEDAN,4,F,B,5,0,0
7504,0,1.46,0.186493157,HDTOP,3,F,B,4,0,0
7505,0,2.76,0.258032382,STNWG,3,M,B,2,0,0
7506,0,1.09,0.2046844,SEDAN,3,F,B,5,0,0
7507,0,1.22,0.455344813,HBACK,2,F,B,2,0,0
7508,0,1.93,0.829647478,STNWG,4,F,B,4,0,0
7509,0,1.66,0.687727694,SEDAN,2,M,B,6,0,0
7510,0,1.65,0.197629762,SEDAN,2,M,B,3,0,0
7511,0,0.88,0.638200033,HBACK,3,F,B,2,0,0
7512,0,1.16,0.569161367,SEDAN,3,M,B,2,0,0
7513,0,2.19,0.323044758,TRUCK,3,M,B,2,0,0
7514,0,1.16,0.285844314,STNWG,4,F,B,3,0,0
7515,0,7.99,0.562296225,CONVT,2,F,B,4,0,0
7516,0,2.73,0.01224455,STNWG,3,M,B,2,0,0
7517,0,0.89,0.033599238,SEDAN,3,F,B,5,0,0
7518,0,1.55,0.999327625,SEDAN,2,M,B,2,0,0
7519,0,1.05,0.373120498,HBACK,2,M,B,3,0,0
7520,0,3.33,0.227799673,HBACK,2,M,B,4,0,0
7521,0,1.88,0.090265732,HBACK,1,F,B,2,0,0
7522,0,0.76,0.424551173,HBACK,4,M,B,5,0,0
7523,0,1.6,0.173952855,SEDAN,2,F,B,6,0,0
7524,0,0.37,0.83195527,SEDAN,4,F,B,5,0,0
7525,0,1.36,0.351439355,HBACK,2,F,B,1,0,0
7526,0,2.03,0.921702952,HBACK,1,F,B,1,0,0
7527,0,1.91,0.828372839,STNWG,4,F,B,3,0,0
7528,0,5.14,0.920870722,SEDAN,3,M,B,4,0,0
7529,0,2.63,0.950950203,SEDAN,2,M,B,5,0,0
7530,0,2.33,0.190481858,SEDAN,1,F,B,6,0,0
7531,0,1.94,0.1080217,HBACK,1,F,B,4,0,0
7532,0,2.03,0.615528642,SEDAN,1,F,B,1,0,0
7533,0,2.28,0.136207113,SEDAN,2,F,B,3,0,0
7534,0,1.32,0.289165935,HBACK,2,F,B,1,0,0
7535,0,1.35,0.999321391,STNWG,4,F,B,3,0,0
7536,0,2.21,0.035771905,SEDAN,1,M,B,5,0,0
7537,0,2.83,0.575799572,STNWG,2,F,B,3,0,0
7538,0,1.73,0.01588393,SEDAN,2,M,B,4,0,0
7539,0,1.8,0.438809814,UTE,3,M,B,3,0,0
7540,0,2.53,0.337041649,SEDAN,1,F,B,5,0,0
7541,0,1.87,0.575036363,HBACK,1,M,B,4,0,0
7542,0,0.82,0.920646959,TRUCK,3,M,B,5,0,0
7543,0,1.54,0.009261286,STNWG,2,F,B,4,0,0
7544,0,0.83,0.375643847,HBACK,3,F,B,4,0,0
7545,0,1.05,0.972729769,STNWG,4,M,B,4,0,0
7546,0,0.48,0.635923704,MIBUS,4,M,B,5,0,0
7547,0,2.95,0.050762318,SEDAN,1,M,B,4,0,0
7548,0,1.69,0.783309332,SEDAN,1,F,B,6,0,0
7549,0,1.28,0.434487629,STNWG,3,F,B,3,0,0
7550,0,1.54,0.659935445,SEDAN,2,M,B,6,0,0
7551,0,0.55,0.655283838,HBACK,4,F,B,2,0,0
7552,0,0.97,0.660010887,SEDAN,4,F,B,4,0,0
7553,0,0.92,0.105402764,HBACK,3,F,B,2,0,0
7554,0,3.55,0.378890502,TRUCK,3,F,B,1,0,0
7555,0,1.59,0.185553807,SEDAN,2,F,B,4,0,0
7556,0,0.76,0.196479674,HBACK,4,M,B,5,0,0
7557,0,1.52,0.704327887,HBACK,2,M,B,2,0,0
7558,0,3.3,0.939999744,SEDAN,1,F,B,2,0,0
7559,0,0.85,0.343711676,HBACK,3,F,B,5,0,0
7560,0,1.11,0.326111469,HBACK,3,F,B,3,0,0
7561,0,0.83,0.936553781,SEDAN,4,M,B,5,0,0
7562,0,4.52,0.195901069,STNWG,2,F,B,4,0,0
7563,0,0.61,0.938075257,UTE,4,F,B,3,0,0
7564,0,0.87,0.631609352,SEDAN,4,M,B,3,0,0
7565,0,1.27,0.296593174,HBACK,2,F,B,1,0,0
7566,0,0.92,0.102563836,HBACK,3,M,B,5,0,0
7567,0,0.84,0.227852931,SEDAN,4,F,B,4,0,0
7568,0,1.93,0.568896983,STNWG,2,M,B,4,0,0
7569,0,0.44,0.797814254,HBACK,4,F,B,3,0,0
7570,0,1.72,0.376232772,PANVN,3,M,B,4,0,0
7571,0,1.87,0.41702782,SEDAN,1,M,B,4,0,0
7572,0,1.06,0.641384725,SEDAN,3,F,B,5,0,0
7573,0,1,0.401324489,SEDAN,3,M,B,4,0,0
7574,0,0.45,0.609561655,STNWG,4,M,B,4,0,0
7575,0,2.41,0.343495025,STNWG,2,F,B,3,0,0
7576,0,2,0.781263782,SEDAN,2,M,B,6,0,0
7577,0,0.8,0.878537942,SEDAN,3,F,B,2,0,0
7578,0,2.81,0.937318049,PANVN,1,M,B,3,0,0
7579,0,1.31,0.086399307,SEDAN,3,M,B,2,0,0
7580,0,1.33,0.359714897,HBACK,3,F,B,3,0,0
7581,0,1.14,0.776056208,HBACK,2,F,B,4,0,0
7582,0,1.47,0.051365093,SEDAN,3,F,B,3,0,0
7583,0,0.56,0.937642497,SEDAN,4,F,B,6,0,0
7584,0,2.81,0.272156574,SEDAN,1,M,B,6,0,0
7585,0,0.57,0.019694861,HBACK,4,F,B,2,0,0
7586,0,1.64,0.375288695,HBACK,2,F,B,4,0,0
7587,0,1.63,0.325139777,SEDAN,2,F,B,3,0,0
7588,0,2.9,0.452718476,STNWG,3,F,B,5,0,0
7589,0,0.99,0.963826595,PANVN,4,M,B,4,0,0
7590,0,0.89,0.217905994,STNWG,4,F,B,4,0,0
7591,0,1.48,0.374074584,SEDAN,3,F,B,4,0,0
7592,0,2.2,0.752251329,UTE,3,F,B,1,0,0
7593,0,1.39,0.214240355,MIBUS,4,M,B,3,0,0
7594,0,1.42,0.577281982,HBACK,1,M,B,5,0,0
7595,0,1.9,0.315163562,SEDAN,2,F,B,3,0,0
7596,0,1.1,0.104530754,SEDAN,3,F,B,2,0,0
7597,0,1.54,0.679320393,HBACK,3,F,B,2,0,0
7598,0,1.05,0.220621075,SEDAN,3,F,B,3,0,0
7599,0,2.37,0.934310984,COUPE,2,F,B,4,0,0
7600,0,4.12,0.358544686,TRUCK,2,F,B,4,0,0
7601,0,2.02,0.639053653,SEDAN,2,F,B,5,0,0
7602,0,2.03,0.627813553,HDTOP,3,F,B,5,0,0
7603,0,2.12,0.112716714,STNWG,3,F,B,2,0,0
7604,0,1.33,0.09934768,HBACK,3,M,B,2,0,0
7605,0,1.02,0.980571418,SEDAN,3,M,B,4,0,0
7606,0,1.67,0.282263814,SEDAN,2,M,B,2,0,0
7607,0,1.53,0.784170514,SEDAN,3,M,B,5,0,0
7608,0,2.01,0.711016714,STNWG,3,M,B,1,0,0
7609,0,2.77,0.961052643,SEDAN,1,F,B,6,0,0
7610,0,3.15,0.278344395,STNWG,1,F,B,1,0,0
7611,0,2.14,0.265519496,HBACK,1,F,B,2,0,0
7612,0,2.49,0.533196833,STNWG,3,F,B,2,0,0
7613,0,1.68,0.379587521,SEDAN,2,M,B,5,0,0
7614,0,0.76,0.256878001,HBACK,3,M,B,2,0,0
7615,0,1.98,0.06550169,STNWG,4,F,B,2,0,0
7616,0,1.42,0.440743589,SEDAN,3,F,B,2,0,0
7617,0,2.74,0.360804689,PANVN,2,M,B,2,0,0
7618,0,1.1,0.624573719,SEDAN,3,F,B,4,0,0
7619,0,2.04,0.961412783,SEDAN,2,F,B,3,0,0
7620,0,1.77,0.961557425,SEDAN,2,M,B,4,0,0
7621,0,1.54,0.265278815,HBACK,1,F,B,5,0,0
7622,0,0.78,0.306354499,SEDAN,4,F,B,2,0,0
7623,0,1.13,0.692188707,HBACK,2,F,B,3,0,0
7624,0,3.02,0.250415819,SEDAN,1,F,B,4,0,0
7625,0,0.93,0.16924865,HBACK,3,M,B,5,0,0
7626,0,3.05,0.029877174,PANVN,1,M,B,5,0,0
7627,0,2.4,0.68720506,HBACK,1,F,B,5,0,0
7628,0,2.64,0.641743668,STNWG,3,M,B,6,0,0
7629,0,1.26,0.344017421,HBACK,2,M,B,4,0,0
7630,0,1.71,0.424591716,SEDAN,2,F,B,3,0,0
7631,0,1.18,0.686687628,HBACK,3,F,B,2,0,0
7632,0,1.44,0.243894021,SEDAN,3,F,B,3,0,0
7633,0,0.48,0.493747115,SEDAN,4,F,B,3,0,0
7634,0,2.57,0.31621874,SEDAN,1,F,B,5,0,0
7635,0,1.68,0.363266085,SEDAN,2,F,B,6,0,0
7636,0,3.43,0.10007388,STNWG,1,F,B,4,0,0
7637,0,0.97,0.263768533,HBACK,3,M,B,5,0,0
7638,0,1.48,0.567292747,TRUCK,4,F,B,4,0,0
7639,0,1.56,0.627067692,UTE,2,M,B,5,0,0
7640,0,1.44,0.324370728,HBACK,3,F,B,4,0,0
7641,0,1.46,0.562380936,STNWG,4,F,B,3,0,0
7642,0,1.51,0.942816118,SEDAN,2,F,B,3,0,0
7643,0,1.16,0.253204237,HBACK,2,M,B,2,0,0
7644,0,3,0.556048552,STNWG,3,M,B,2,0,0
7645,0,1.04,0.283753185,HBACK,3,M,B,6,0,0
7646,0,2.3,0.018222631,HDTOP,3,M,B,2,0,0
7647,0,2.05,0.390613934,SEDAN,2,F,B,4,0,0
7648,0,1,0.643898823,SEDAN,4,F,B,4,0,0
7649,0,0.64,0.970195083,STNWG,4,M,B,6,0,0
7650,0,1.98,0.361782419,HDTOP,4,M,B,3,0,0
7651,0,1.36,0.312867706,SEDAN,3,F,B,2,0,0
7652,0,2.67,0.6476273,STNWG,3,F,B,3,0,0
7653,0,0.93,0.030614655,HBACK,3,F,B,4,0,0
7654,0,4.35,0.963732823,SEDAN,1,M,B,5,0,0
7655,0,4.01,0.667420567,STNWG,2,F,B,4,0,0
7656,0,0.77,0.702069903,HBACK,3,F,B,4,0,0
7657,0,1.74,0.648542169,SEDAN,2,F,B,4,0,0
7658,0,1.35,0.96947658,SEDAN,3,F,B,4,0,0
7659,0,4.55,0.260443775,TRUCK,1,M,B,1,0,0
7660,0,1.81,0.706942697,SEDAN,2,M,B,6,0,0
7661,0,0.9,0.368217502,SEDAN,4,F,B,5,0,0
7662,0,1.45,0.263391326,HBACK,1,F,B,1,0,0
7663,0,2.89,0.346245191,STNWG,1,M,B,2,0,0
7664,0,0.76,0.646205145,TRUCK,4,M,B,6,0,0
7665,0,1.13,0.643229713,SEDAN,4,M,B,3,0,0
7666,0,2.72,0.340031726,SEDAN,1,M,B,5,0,0
7667,0,1.78,0.343810693,SEDAN,2,F,B,4,0,0
7668,0,0.32,0.23871461,HBACK,4,M,B,3,0,0
7669,0,2.07,0.59846297,SEDAN,1,M,B,5,0,0
7670,0,2,0.130232531,SEDAN,1,M,B,3,0,0
7671,0,1.03,0.96750222,SEDAN,4,F,B,5,0,0
7672,0,0.54,0.391937416,HBACK,4,F,B,2,0,0
7673,0,0.45,0.352406182,SEDAN,4,M,B,1,0,0
7674,0,1.77,0.932919202,HBACK,2,F,B,4,0,0
7675,0,0.66,0.964102596,HBACK,4,F,B,4,0,0
7676,0,3.09,0.92700249,STNWG,1,F,B,3,0,0
7677,0,0.9,0.068862844,HBACK,4,M,B,4,0,0
7678,0,1.55,0.405645612,SEDAN,2,F,B,2,0,0
7679,0,2.67,0.552443489,STNWG,2,F,B,3,0,0
7680,0,0.73,0.929687779,STNWG,4,F,B,5,0,0
7681,0,1.48,0.865165012,SEDAN,3,F,B,3,0,0
7682,0,0.5,0.706289704,SEDAN,4,F,B,4,0,0
7683,0,1.39,0.932618797,SEDAN,3,M,B,2,0,0
7684,0,1.8,0.568986003,SEDAN,2,M,B,3,0,0
7685,0,1.41,0.966932448,UTE,3,F,B,5,0,0
7686,0,0.73,0.535759418,SEDAN,4,M,B,2,0,0
7687,0,1.64,0.926086671,SEDAN,3,M,B,4,0,0
7688,0,1.32,0.703571608,SEDAN,3,F,B,3,0,0
7689,0,1.7,0.932275321,HBACK,2,M,B,3,0,0
7690,0,1.48,0.164716642,HBACK,2,F,B,2,0,0
7691,0,3.4,0.966854754,STNWG,1,F,B,2,0,0
7692,0,3.55,0.531456552,HDTOP,3,F,B,5,0,0
7693,0,1.66,0.75695754,SEDAN,2,F,B,4,0,0
7694,0,1.54,0.066432027,HBACK,2,F,B,1,0,0
7695,0,4.32,0.54662032,STNWG,2,M,B,5,0,0
7696,0,1.87,0.498658741,SEDAN,2,F,B,4,0,0
7697,0,0.9,0.646712964,SEDAN,3,F,B,4,0,0
7698,0,0.92,0.342514867,SEDAN,3,F,B,3,0,0
7699,0,1.98,0.401902584,HBACK,2,M,B,2,0,0
7700,0,3.03,0.088379423,SEDAN,1,M,B,3,0,0
7701,0,2.48,0.30194835,UTE,2,M,B,3,0,0
7702,0,2.28,0.109228421,SEDAN,1,M,B,1,0,0
7703,0,0.32,0.426131915,HBACK,4,F,B,4,0,0
7704,0,2.75,0.12086422,HDTOP,2,F,B,2,0,0
7705,0,2.49,0.644842134,STNWG,3,F,B,4,0,0
7706,0,2.1,0.31578266,SEDAN,2,F,B,3,0,0
7707,0,2.88,0.225477548,SEDAN,1,M,B,3,0,0
7708,0,1.27,0.287512027,HBACK,3,F,B,5,0,0
7709,0,4.6,0.25137145,STNWG,1,M,B,1,0,0
7710,0,1.39,0.924709279,HBACK,1,F,B,6,0,0
7711,0,2,0.125089131,SEDAN,2,F,B,3,0,0
7712,0,2.93,0.566259116,STNWG,2,F,B,4,0,0
7713,0,1.26,0.334151119,SEDAN,4,M,B,2,0,0
7714,0,4.72,0.923358507,STNWG,1,M,B,5,0,0
7715,0,1.21,0.079605962,SEDAN,3,M,B,3,0,0
7716,0,2.54,0.291236977,SEDAN,1,F,B,4,0,0
7717,0,0.48,0.277095372,HBACK,4,F,B,2,0,0
7718,0,4.98,0.274778633,STNWG,1,F,B,4,0,0
7719,0,1.04,0.953498734,HBACK,3,F,B,3,0,0
7720,0,1.74,0.961911383,SEDAN,2,M,B,5,0,0
7721,0,2.18,0.961232933,STNWG,3,M,B,1,0,0
7722,0,1.3,0.985830312,STNWG,3,F,B,5,0,0
7723,0,0.32,0.028289472,HBACK,4,F,B,1,0,0
7724,0,2.11,0.601069377,SEDAN,2,F,B,5,0,0
7725,0,0.88,0.961919895,SEDAN,3,F,B,3,0,0
7726,0,1.53,0.983441671,SEDAN,3,M,B,6,0,0
7727,0,0.44,0.953298383,SEDAN,4,F,B,6,0,0
7728,0,0.96,0.552819769,HBACK,4,F,B,5,0,0
7729,0,1.69,0.355935817,HBACK,1,M,B,5,0,0
7730,0,2.04,0.622585214,SEDAN,1,F,B,3,0,0
7731,0,0.47,0.950749984,HBACK,4,M,B,4,0,0
7732,0,1.06,0.529564088,HBACK,3,F,B,2,0,0
7733,0,0.75,0.448637933,UTE,4,M,B,5,0,0
7734,0,1.2,0.278253934,STNWG,4,M,B,4,0,0
7735,0,3.08,0.603748615,SEDAN,2,F,B,3,0,0
7736,0,1.77,0.467683229,UTE,2,F,B,4,0,0
7737,0,2.17,0.674058969,STNWG,3,F,B,5,0,0
7738,0,2.88,0.035256677,SEDAN,1,M,B,4,0,0
7739,0,1.77,0.861690837,STNWG,3,M,B,2,0,0
7740,0,0.34,0.476608174,HBACK,4,M,B,5,0,0
7741,0,0.97,0.67176022,SEDAN,3,M,B,5,0,0
7742,0,2.57,0.539846928,TRUCK,3,M,B,3,0,0
7743,0,1.24,0.977618084,SEDAN,3,F,B,2,0,0
7744,0,4.18,0.344343646,STNWG,2,F,B,5,0,0
7745,0,1.62,0.669352247,STNWG,3,M,B,4,0,0
7746,0,2.7,0.616344698,SEDAN,2,M,B,5,0,0
7747,0,1.47,0.148362411,COUPE,4,M,B,3,0,0
7748,0,2.87,0.945655857,STNWG,3,M,B,3,0,0
7749,0,1.71,0.616344843,SEDAN,2,F,B,3,0,0
7750,0,0.74,0.678454413,SEDAN,4,M,B,6,0,0
7751,0,1.76,0.999337247,SEDAN,2,F,B,6,0,0
7752,0,1.7,0.249837519,STNWG,4,M,B,4,0,0
7753,0,1.45,0.75569202,COUPE,4,M,B,3,0,0
7754,0,3.88,0.063496801,STNWG,3,M,B,5,0,0
7755,0,1.86,0.999325558,SEDAN,2,F,B,4,0,0
7756,0,3.03,0.919682184,STNWG,1,F,B,1,0,0
7757,0,0.68,0.086152297,SEDAN,4,F,B,3,0,0
7758,0,0.96,0.347200831,HBACK,3,F,B,2,0,0
7759,0,1.91,0.546840643,SEDAN,3,F,B,5,0,0
7760,0,1.99,0.680186374,HBACK,2,M,B,5,0,0
7761,0,1.54,0.085016906,SEDAN,3,F,B,2,0,0
7762,0,1.13,0.67864569,SEDAN,3,M,B,6,0,0
7763,0,3.64,0.141453736,STNWG,3,M,B,3,0,0
7764,0,1.74,0.052806308,SEDAN,1,M,B,4,0,0
7765,0,2.16,0.919248499,HBACK,2,F,B,4,0,0
7766,0,1.75,0.669127575,STNWG,2,M,B,6,0,0
7767,0,1.35,0.345727186,SEDAN,3,M,B,3,0,0
7768,0,1.42,0.078821732,SEDAN,2,F,B,3,0,0
7769,0,4.18,0.082105643,HBACK,2,F,B,1,0,0
7770,0,2.22,0.047756217,HBACK,2,M,B,3,0,0
7771,0,0.4,0.983163627,SEDAN,4,F,B,6,0,0
7772,0,1.53,0.244936214,SEDAN,3,M,B,5,0,0
7773,0,0.33,0.958493106,SEDAN,4,F,B,4,0,0
7774,0,1.83,0.975362207,STNWG,3,F,B,1,0,0
7775,0,2.42,0.273289514,HBACK,1,F,B,2,0,0
7776,0,1.11,0.70083012,SEDAN,3,F,B,5,0,0
7777,0,5.52,0.903755849,STNWG,1,F,B,5,0,0
7778,0,1.21,0.639361198,HBACK,4,F,B,6,0,0
7779,0,1.69,0.116150677,HBACK,1,F,B,2,0,0
7780,0,1.02,0.11152365,HBACK,4,F,B,2,0,0
7781,0,2.15,0.101190751,HBACK,1,F,B,3,0,0
7782,0,2.11,0.633808169,SEDAN,1,F,B,2,0,0
7783,0,0.62,0.288977453,STNWG,4,M,B,6,0,0
7784,0,1.17,0.528356775,HBACK,2,F,B,4,0,0
7785,0,2.24,0.205026858,STNWG,3,F,B,4,0,0
7786,0,0.93,0.381478227,HBACK,3,M,B,4,0,0
7787,0,0.72,0.640056452,SEDAN,4,F,B,2,0,0
7788,0,0.83,0.097337615,HBACK,4,F,B,3,0,0
7789,0,1.59,0.999320882,TRUCK,4,M,B,2,0,0
7790,0,0.99,0.021960856,SEDAN,3,F,B,6,0,0
7791,0,1.81,0.615309072,SEDAN,2,M,B,2,0,0
7792,0,2.26,0.105410126,UTE,3,M,B,2,0,0
7793,0,2,0.389802536,UTE,4,F,B,2,0,0
7794,0,1.9,0.556319449,UTE,3,F,B,3,0,0
7795,0,1.59,0.093528897,HBACK,1,F,B,5,0,0
7796,0,1.81,0.307944655,STNWG,3,F,B,2,0,0
7797,0,2.38,0.046335457,STNWG,4,F,B,2,0,0
7798,0,0.95,0.354819735,HBACK,4,F,B,1,0,0
7799,0,2.44,0.167108263,UTE,2,M,B,3,0,0
7800,0,2.12,0.903819808,SEDAN,1,M,B,2,0,0
7801,0,3.95,0.296648354,STNWG,2,M,B,5,0,0
7802,0,1.9,0.188552964,HBACK,2,F,B,6,0,0
7803,0,1.61,0.942265279,UTE,3,M,B,2,0,0
7804,0,3.48,0.660539219,UTE,2,F,B,2,0,0
7805,0,1.48,0.872821163,COUPE,4,F,B,4,0,0
7806,0,1.68,0.544227097,UTE,4,M,B,1,0,0
7807,0,1.87,0.025374803,SEDAN,2,F,B,1,0,0
7808,0,1.26,0.442686898,HBACK,3,F,B,1,0,0
7809,0,0.8,0.740334072,HBACK,3,F,B,5,0,0
7810,0,1.64,0.739508324,HBACK,2,F,B,6,0,0
7811,0,3.14,0.048241799,COUPE,1,F,B,4,0,0
7812,0,1.74,0.848656098,UTE,2,F,B,3,0,0
7813,0,3.81,0.133026126,STNWG,2,M,B,3,0,0
7814,0,1.49,0.468104562,STNWG,4,F,B,2,0,0
7815,0,0.49,0.218697278,HBACK,4,F,B,4,0,0
7816,0,0.65,0.918675185,SEDAN,4,M,B,5,0,0
7817,0,0.74,0.91822997,SEDAN,4,M,B,3,0,0
7818,0,0.94,0.21248981,HBACK,3,F,B,4,0,0
7819,0,0.87,0.917762966,HBACK,4,F,B,4,0,0
7820,0,2.74,0.068740266,SEDAN,1,M,B,5,0,0
7821,0,3.29,0.919596451,STNWG,2,M,B,4,0,0
7822,0,1.71,0.528436747,SEDAN,1,M,B,5,0,0
7823,0,0.87,0.21441855,UTE,4,M,B,2,0,0
7824,0,0.83,0.34404363,SEDAN,4,F,B,4,0,0
7825,0,1.15,0.656644571,UTE,4,M,B,5,0,0
7826,0,1.38,0.917516307,STNWG,3,F,B,5,0,0
7827,0,0.5,0.919838417,SEDAN,4,M,B,4,0,0
7828,0,0.83,0.033347917,SEDAN,4,F,B,2,0,0
7829,0,1.94,0.20846558,SEDAN,2,F,B,3,0,0
7830,0,0.33,0.427375276,HBACK,4,M,B,6,0,0
7831,0,1.49,0.107829942,HBACK,3,M,B,4,0,0
7832,0,0.76,0.699561796,SEDAN,4,M,B,3,0,0
7833,0,1.75,0.999317375,SEDAN,2,M,B,6,0,0
7834,0,1.49,0.53937499,SEDAN,3,F,B,3,0,0
7835,0,2.92,0.073992335,UTE,1,F,B,5,0,0
7836,0,1.23,0.188200476,HBACK,2,F,B,3,0,0
7837,0,0.9,0.530384993,HBACK,3,F,B,4,0,0
7838,0,1.59,0.21554505,SEDAN,2,F,B,5,0,0
7839,0,1.95,0.611986064,MIBUS,4,M,B,4,0,0
7840,0,2.08,0.399797982,HBACK,2,F,B,5,0,0
7841,0,1.26,0.915102055,UTE,4,M,B,4,0,0
7842,0,0.88,0.999319834,PANVN,4,M,B,2,0,0
7843,0,0.92,0.38276654,HBACK,3,F,B,1,0,0
7844,0,0.78,0.089337799,SEDAN,4,F,B,3,0,0
7845,0,1.86,0.70276329,SEDAN,2,F,B,6,0,0
7846,0,1.5,0.999334683,PANVN,3,M,B,3,0,0
7847,0,0.31,0.042371838,SEDAN,4,F,B,5,0,0
7848,0,1.67,0.094871341,SEDAN,3,M,B,1,0,0
7849,0,4.92,0.605270837,TRUCK,1,M,B,3,0,0
7850,0,1.75,0.336564222,HBACK,2,F,B,2,0,0
7851,0,1.07,0.697094859,HBACK,4,F,B,3,0,0
7852,0,0.87,0.158584401,SEDAN,4,F,B,3,0,0
7853,0,1.12,0.174877737,SEDAN,3,F,B,3,0,0
7854,0,7.34,0.043290491,STNWG,1,M,B,3,0,0
7855,0,0.57,0.528181621,SEDAN,4,M,B,4,0,0
7856,0,1.04,0.999320836,SEDAN,4,M,B,4,0,0
7857,0,1.35,0.163472286,MIBUS,4,F,B,2,0,0
7858,0,1.63,0.040378631,PANVN,3,M,B,3,0,0
7859,0,1.82,0.158136053,SEDAN,2,F,B,6,0,0
7860,0,0.99,0.175986953,SEDAN,3,F,B,4,0,0
7861,0,3.6,0.269934124,STNWG,1,M,B,3,0,0
7862,0,1.64,0.256888319,HBACK,2,M,B,3,0,0
7863,0,0.7,0.336735582,HBACK,4,F,B,3,0,0
7864,0,1.02,0.21420097,SEDAN,4,M,B,3,0,0
7865,0,3.93,0.263709766,UTE,1,M,B,2,0,0
